PostalCode,Latitude,Longitude
230129,25.8728,81.8316
231501,53.4917,24.8986
277211,25.8796,84.2998
277401,25.7493,84.2113
274204,26.4227,83.8366
246761,29.2051,78.4475
273407,26.4331,83.1921
231211,24.9872,82.6094
224210,26.4067,82.6698
274302,26.8618,83.9348
233303,25.6538,83.7054
231310,53.7104,25.1876
221106,25.3171,82.9751
272205,27.2734,82.8635
228171,26.3243,82.4149
285205,26.0246,79.0861
231301,53.9031,25.6098
272162,26.5815,83.0413
282005,27.2188,78.012
274201,26.4227,83.8366
225404,26.8472,81.5865
271502,27.1343,81.6987
276122,26.2292,83.1756
274705,26.4162,84.0229
277001,25.8392,84.4459
272177,26.8212,82.6172
271855,28.1221,80.6672
272301,26.6377,82.6217
281205,27.8019,77.765
281202,27.7019,77.7512
281306,27.5775,78.1621
273209,26.7814,83.1287
273004,26.783,83.3852
824211,24.604,84.7358
841233,26.0535,84.5488
841427,26.4427,84.3773
805123,24.811,85.5941
821312,24.912,84.0759
852123,26.2477,86.8001
841501,26.5591,84.3496
805103,24.8842,85.3755
845406,26.587,84.8974
805131,24.8314,85.2535
841436,26.4427,84.3773
811104,25.2208,85.4559
803115,25.127,85.5591
853203,25.5177,86.4565
852202,25.8259,86.8963
823003,24.6991,84.936
841440,26.4427,84.3773
790114,27.2625,92.439
781316,26.4224,90.98
781367,26.335,91.2507
781309,26.2989,91.076
743297,22.8358,88.7482
721424,22.4143,87.267
732201,25.1367,88.0923
712248,22.7239,88.3456
743251,22.4656,88.7803
732139,25.2773,87.9892
732142,25.1367,88.0923
723143,23.2774,86.4183
732204,25.1382,87.989
741502,23.3366,88.6411
735211,26.6605,89.0844
742202,24.6439,87.9748
742135,24.1612,88.231
700150,22.3513,88.2992
732138,25.2576,87.9852
825405,24.2788,85.3811
829111,23.78,85.8276
835204,23.3313,85.3708
822125,23.6407,83.8314
825324,24.2057,86.0672
768028,21.2854,83.7185
756081,21.4898,86.917
753014,20.4887,85.839
754001,20.4496,85.7057
770039,22.0798,84.5106
759001,20.9406,85.2911
755012,20.8559,86.1522
754213,20.5531,86.6097
769015,21.9673,84.6737
752077,20.2225,85.1926
768200,21.5486,84.0826
767040,20.7366,83.3283
751001,20.09,85.5114
754206,20.5703,86.2173
756135,20.9859,86.6254
752035,20.09,85.5114
754109,20.2218,86.3437
755001,20.8559,86.1522
766002,19.9761,83.2292
756056,21.4898,86.917
767017,21.7047,84.9756
768027,21.2202,83.3534
770016,21.9491,83.9482
768211,21.7083,83.9233
756133,21.4898,86.917
756100,20.9859,86.6254
754207,20.4496,85.7057
770033,22.2419,85.0473
754289,20.5531,86.6097
755009,20.8559,86.1522
758001,21.5371,85.7051
751014,20.09,85.5114
759024,20.8262,85.5262
462022,23.478,77.3961
470113,24.3923,78.1967
451001,22.2065,76.9845
451447,21.8859,75.039
483113,23.2326,79.9765
382220,23.0714,72.4824
390003,22.3311,73.1555
828203,23.8293,86.4719
396155,20.4179,73.1217
390015,54.6197,39.74
382421,23.1645,72.5811
385410,24.1409,72.5288
363621,22.02,70.7455
382765,22.772,71.592
363040,22.772,71.592
370001,23.3924,69.8923
361305,22.4208,70.06
395009,21.2623,73.0694
370465,23.6241,69.9589
382470,22.7611,72.2477
365545,21.6823,71.3701
382440,22.952675216666666,72.61083234444445
370020,23.2775,69.8146
389146,22.8817,74.0052
365410,21.8236,71.2478
370410,22.8863,69.7884
370155,23.6304,70.9146
391740,22.3608,73.1694
364470,21.7674,70.8645
389190,22.7204,73.6293
382481,23.2529,72.6986
384325,23.8853,72.6187
394326,21.2365,73.0226
400011,18.9833,72.8333
413132,18.3936,74.5945
400062,46.7667,23.6
401104,46.5667,23.7833
443301,19.8663,76.1615
411032,18.8199,75.0311
431401,19.2695,76.6969
415506,17.6661,74.1735
431125,18.9478,75.8395
414502,19.2042,74.6779
431501,19.6453,77.106
431123,18.6366,75.9463
421005,19.36,73.3279
431201,54.5525,42.6392
442401,20.1448,79.0792
431130,19.2926,75.5969
411017,18.5732,73.8739
413310,17.792,75.4847
431203,19.6929,75.8818
415004,17.6661,74.1735
413101,18.3536,75.8
431415,53.7833,44.2667
431504,19.6642,76.287
442104,20.8503,78.7118
413108,17.792,75.4847
580001,15.3478,75.1338
561209,13.1393,78.2177
572141,14.2605,77.183
562125,13.2257,77.575
570014,12.3134,76.7455
560078,13.2257,77.575
586108,16.5916,75.7337
560008,13.2257,77.575
585104,17.2602,76.8695
581306,14.7941,74.6229
582115,15.4338,75.8327
584122,16.1963,76.5139
583227,15.3461,76.4049
562119,13.2257,77.575
585327,17.8751,76.9141
585105,17.3184,76.8471
577004,14.2019,75.9671
560056,13.2257,77.575
573201,13.0269,76.1011
561207,13.1393,78.2177
582205,15.4234,75.5439
560020,13.2257,77.575
587118,15.9227,76.1184
587154,16.2205,75.6254
590010,15.9214,74.5751
573134,12.9425,75.7501
586127,17.0311,76.2443
576212,13.5055,75.0199
582102,15.5201,75.6554
577521,14.2732,76.262
560067,13.2257,77.575
682033,10.0492,76.3705
691583,8.9944,76.5274
679324,11.0312,76.1614
673301,11.15,75.8167
670327,12.0418,75.3473
600036,13.0659,80.2365
631561,12.8439,79.746
600018,13.0433,80.2528
600088,12.9918,80.2035
600017,13.1096,80.2146
600082,13.1242,80.2811
637001,11.1561,78.1905
637003,11.2359,78.1294
637017,11.1423,78.1501
637019,11.3163,78.1361
601102,13.1879,79.7968
637404,11.3997,78.1368
629153,8.3069,77.3614
630002,4.5339,-75.6811
628005,8.5782,78.0462
641035,11.0715,77.0173
628001,8.4083,78.0591
636007,11.6671,78.1523
628592,1.3256,103.7018
636704,12.14,78.1849
635306,12.489,78.0327
635803,12.9273,78.9214
627755,8.7987,77.542
628714,8.9974,77.8619
628103,8.8908,78.0044
506004,17.9218,79.7582
500661,null,null
502336,17.9554,78.2569
506319,17.9218,79.7582
502320,null,null
505187,18.361,79.5389
505451,18.4827,79.064
500002,4.142,-73.6266
506222,17.9218,79.7582
507117,17.2094,80.3654
508365,null,null
505209,18.376,79.2449
502295,17.9554,78.2569
500065,17.3568,78.4524
509380,16.7847,78.3187
506172,17.9218,79.7582
506371,17.9218,79.7582
509215,16.703,77.8097
509104,16.703,77.8097
506151,17.9218,79.7582
506009,17.9218,79.7582
505415,18.5687,79.0611
506302,17.9218,79.7582
505452,18.2585,79.5356
506015,17.9218,79.7582
502286,17.9554,78.2569
507101,17.2094,80.3654
505467,18.1735,79.3225
503302,18.696,78.2131
505514,18.376,79.2449
503001,2.8118,-73.0279
505531,18.5657,79.0531
504296,19.5158,78.574
503224,18.6175,78.3995
504299,19.6748,78.6367
505425,18.4886,79.1351
504201,19.4168,78.7514
507161,17.2094,80.3654
502372,17.9554,78.2569
509371,17.1316,78.4112
508223,16.876,79.2009
508278,16.876,79.2009
505469,18.3581,79.1661
509205,16.5739,77.6345
506169,17.9218,79.7582
501509,17.0448,78.6655
506315,17.9218,79.7582
530016,17.8909,82.6924
516164,null,null
516269,14.0026,78.7865
521163,16.3451,80.7824
518442,15.8394,78.4897
510001,46.0993,23.5849
516203,14.4599,78.7836
522411,16.5667,79.9914
530017,17.8817,83.3409
534001,16.8946,81.4023
532243,18.6893,84.0081
533461,16.8,82.2333
524346,14.3276,80.0961
523330,15.9417,79.4221
518533,15.0026,78.1056
533248,17.1885,82.0118
523225,15.6087,79.9635
520015,16.5482,80.6492
515521,14.0808,78.3104
531001,17.5315,82.6071
515863,14.5654,76.8652
521157,16.5627,80.8006
523273,15.5979,79.7732
530044,17.8909,82.6924
518466,15.8202,77.7998
523302,16.1088,79.937
522005,16.2176,80.345
521245,16.4056,80.8243
518220,15.3544,77.8684
532201,18.3568,83.7414
518005,15.6835,78.1919
523369,15.306,78.9634
516259,14.4599,78.7836
518350,15.6316,77.4431
516267,14.0602,78.5848
523170,15.85,80.2516
523253,15.6591,79.7509
534227,16.7866,81.7228
521403,17.0269,80.8213
515591,13.8352,77.0433
518464,15.6959,77.7918
522201,16.2624,80.6832
524203,14.9176,80.0257
523327,15.6213,79.5158
534301,16.95,81.6924
524236,14.9987,79.3085
524321,14.3143,79.9757
524222,14.9068,79.4222
533210,17.1885,82.0118
175008,31.6383,76.9929
721632,22.0208,87.7744
522317,15.9174,80.4131
515122,14.4811,77.5768
533229,17.096,81.8809
533344,17.2773,81.8697
533126,16.9167,81.8333
532220,18.2692,83.6771
516503,14.7176,78.8724
522657,16.0952,79.6534
521325,17.0336,80.5167
521333,16.5383,81.2252
517247,13.3343,78.5186
535124,18.5064,83.4718
524315,14.6786,80.0624
523114,15.0993,79.7326
518467,15.7127,77.8949
524228,14.4268,79.7344
517581,13.4673,79.0143
843107,26.1511,85.3308
848236,25.7799,85.9496
841504,26.1608,84.3895
495668,21.908,82.5263
394185,21.2623,73.0694
363650,22.02,70.7455
389120,22.7204,73.6293
822126,24.07,84.4631
825412,24.471,85.9449
829209,23.6843,85.0546
815351,24.0632,86.7649
822118,24.3948,83.5011
577598,13.7812,76.5668
577528,14.4903,76.4062
562112,12.966,77.1918
415508,17.6661,74.1735
413202,17.792,75.4847
753012,20.461,85.8695
754028,20.4496,85.7057
762016,20.6468,84.1776
636354,11.8618,78.1282
505211,18.376,79.2449
509210,16.748,77.4954
504251,19.5158,78.574
506343,17.9218,79.7582
508256,16.8399,79.1442
502276,17.9554,78.2569
506132,17.9218,79.7582
502314,17.979,78.2458
509411,16.703,77.8097
506252,17.9218,79.7582
732206,25.1367,88.0923
733201,25.881,88.1583
742165,24.1612,88.231
735233,26.725,88.7436
743378,22.1168,88.4167
736165,26.4231,89.3447
733210,25.7918,87.9267
735210,26.589,89.0073
741404,23.4827,88.5215
741125,23.4827,88.5215
122051,28.3574,76.9026
501403,null,null
228161,26.0291,82.4304
755005,20.8559,86.1522
20055,45.5146,9.2877
453771,22.8218,75.956
182143,33.1183,75.3089
182202,33.1602,75.5457
143601,31.7697,75.0538
249001,30.4374,78.537
246444,30.4953,79.5787
248197,30.4635,77.9732
123106,28.1588,76.7177
335513,29.2714,74.549
321602,27.2457,77.2788
303805,27.1587,75.7612
303706,26.9599,75.6161
333001,27.9664,75.2621
342312,27.1413,73.055
344702,25.7356,71.4733
208010,26.3891,80.2124
226002,26.8416,80.9069
226022,26.8717,81.0729
226001,26.7686,81.0295
274403,26.8618,83.9348
226020,26.8717,81.0729
209625,27.4109,79.5088
272155,26.8212,82.6172
231312,53.7504,25.3314
285001,26.0155,79.505
231302,53.7836,25.7471
212303,25.1997,82.1704
261201,27.5178,80.8575
226021,26.8717,81.0729
261203,27.3344,81.1355
272131,26.8047,82.7563
274405,26.4227,83.8366
230136,26.0014,81.7278
261206,27.553,81.2713
273006,26.7899,83.32
205001,8.3228,-73.7427
227813,26.2425,82.2267
261207,27.4797,80.8687
272123,26.7132,82.703
224122,26.4201,82.6708
273003,26.7899,83.32
271504,27.4906,82.3745
272124,26.7597,82.7207
250401,5.0605,-73.9793
262906,28.4043,80.9741
222001,25.7382,82.6399
272206,27.1188,83.0203
222301,26.0489,82.0256
208027,26.4302,80.2963
272182,26.8518,82.726
224001,26.6537,81.999
229125,26.2031,81.191
273016,26.7143,83.3932
231226,24.5068,83.336
272181,26.8212,82.6172
202137,27.845,78.4459
242307,27.9628,79.7383
277303,26.0351,84.0601
272125,26.8212,82.6172
272126,26.8212,82.6172
272163,26.8212,82.6172
221507,25.4489,81.9364
272128,26.6836,82.475
205268,27.1859,79.0622
225409,26.8585,81.5634
225125,52.3191,24.043
272176,26.6281,83.0276
231306,53.7214,25.4993
283136,27.3084,78.6499
272130,26.9051,82.4452
224208,26.3677,82.2223
225121,52.3261,24.2954
210001,25.4664,80.3918
225126,26.668,81.3112
273404,26.5348,83.303
273303,27.2035,83.5328
226003,26.8416,80.9069
225403,26.9629,81.5193
283104,26.8698,78.5692
204213,27.6079,77.9809
210507,25.5296,80.1688
273157,27.2035,83.5328
231305,53.6729,25.4409
228121,26.4038,82.0073
231303,53.7971,25.5056
272190,26.9508,82.6725
210427,25.7461,79.871
221508,25.3129,82.0857
271306,27.1831,82.2772
211016,54.708,30.7287
230135,25.9456,82.259
205303,27.023,79.2584
210502,25.8815,80.1331
800023,25.5904,85.1624
841211,25.9047,84.8253
802101,25.5367,84.0034
851129,25.3879,86.2257
848505,25.7426,85.6877
845449,26.722,84.4473
841301,25.7231,84.8277
854105,25.5259,87.5041
841407,26.4427,84.3773
841409,26.2742,84.7822
852161,25.5492,86.7419
788004,25.0165,92.549
742122,24.2273,88.2581
829149,23.6915,85.988
825101,23.5907,85.5868
753010,20.461,85.8695
759014,20.8262,85.5262
754131,20.4496,85.7057
754160,20.2218,86.3437
759023,20.5995,85.1972
461331,22.2342,77.1211
465441,23.5797,76.3458
477001,10.8916,-74.6297
465685,23.7041,76.8809
486661,23.5644,80.9719
476001,10.4028,-74.8242
486002,24.7552,81.5896
455459,22.5363,76.6845
361010,22.3145,70.2038
415540,17.5,74.7044
401504,19.36,73.3279
415517,17.9876,74.5228
440017,11.5444,-72.9072
415509,17.6661,74.1735
570018,12.3394,76.5729
585421,18.0778,77.4524
560016,13.2257,77.575
577502,14.1634,76.2663
581355,14.3841,74.8676
585202,16.6264,76.9136
560057,13.2257,77.575
583203,15.1096,76.5334
695513,8.6881,76.9398
673002,11.4256,75.8505
641022,11.1184,76.969
638002,11.3458,77.6236
641402,11.0243,77.1257
626101,9.5287,78.1321
637412,11.4032,78.2088
638503,11.6378,77.2926
614615,10.4777,79.2669
508202,16.597,79.3122
505462,18.376,79.2449
509206,16.703,77.8097
530027,17.8909,82.6924
518401,15.8567,78.2657
533437,17.107,82.0664
516501,14.4877,79.0833
535215,18.1436,83.2928
515711,14.7771,77.4243
533428,17.4506,82.0626
534313,16.8946,81.4023
533211,16.6608,82.0764
517352,13.785,78.4764
524345,14.3801,79.7687
522304,16.2976,80.747
522004,16.2176,80.345
533293,17.1885,82.0118
524322,14.4268,79.7344
518543,15.1422,78.5212
533214,16.5946,81.9064
517112,13.511,79.0167
534003,16.7536,81.0397
845301,26.9444,84.9608
583225,15.1877,76.3117
591111,15.8224,74.9982
741121,23.4827,88.5215
496440,21.7602,83.4001
506253,null,null
277207,25.9725,84.1749
508247,16.876,79.2009
231208,24.2364,83.1592
505032,null,null
822132,24.101,83.6993
583222,15.1444,76.394
509358,17.1316,78.4112
844111,26.1511,85.3308
768049,21.0572,83.1827
852213,25.8259,86.8963
768017,21.5098,83.8726
182201,33.1008,75.6497
145025,31.9161,75.2937
262402,29.0721,79.5148
110081,28.7355,77.0352
326036,24.3289,76.1968
342006,26.3065,73.0423
203398,28.3492,77.997
246701,29.2787,78.1877
250002,4.8588,-74.0587
229206,26.178,81.2656
243122,28.4535,79.4237
274407,26.8618,83.9348
243001,28.3035,79.3254
221311,25.3877,82.8871
246746,29.1935,78.6298
204101,27.593,78.1837
854113,25.8194,87.803
822128,24.1676,83.6901
825411,23.99,85.4132
756144,20.9859,86.6254
762014,20.5863,84.6128
754009,20.4028,85.2855
768203,21.806,83.9547
465661,23.8478,77.2952
413001,2.7772,-75.2564
560047,13.005,77.3214
560024,13.2257,77.575
572218,13.3394,76.7422
586104,16.7937,75.9531
670302,12.0418,75.3473
637406,11.2235,78.008
508277,16.876,79.2009
505454,18.376,79.2449
515305,13.9953,77.2064
524129,14.4268,79.7344
522412,16.4381,80.051
508208,16.9854,79.0149
533247,17.1885,82.0118
533445,17.1885,82.0118
721150,22.4143,87.267
841210,25.9508,84.3723
533450,17.1354,82.1869
754225,20.5531,86.6097
534302,16.9314,81.7108
770002,21.748,84.886
632103,12.4665,78.5126
560108,13.2257,77.575
636458,11.8082,77.9041
500104,17.1316,78.4112
411051,18.6032,73.7626
272165,26.8212,82.6172
845418,26.4296,84.974
283110,27.0694,77.7031
224133,26.6537,81.999
475110,25.7169,78.354
451220,22.5657,74.4822
221105,25.4148,82.8742
247122,52.5842,31.0895
476115,26.6744,78.3708
272173,26.6665,83.0021
274406,26.7125,84.2279
272195,27.3451,82.6519
272192,27.3231,82.515
272171,26.6631,82.8533
574197,12.8382,75.2667
400057,18.9808,72.8338
848506,26.1138,86.0253
534432,16.7578,81.1649
851101,25.5152,86.0338
344037,25.7356,71.4733
854104,25.4689,87.4059
225119,52.1904,23.9143
324007,25.1901,76.1223
534007,16.6927,81.0158
841101,25.9047,84.8253
272194,27.2734,82.8635
711312,22.526,88.0676
342037,26.5723,73.2276
584162,null,null
515581,14.1684,78.3416
272271,26.7882,83.0228
342014,26.1437,72.8233
641045,10.9111,77.0415
342801,26.7508,72.788
518523,15.5336,78.0061
521104,16.5078,80.7193
855101,26.3256,87.7289
636403,11.8219,77.8601
261135,27.6283,80.9429
516464,14.687,78.165
732205,25.1367,88.0923
767035,20.2285,82.9392
508244,17.2063,79.0886
754035,20.447,85.0496
465680,23.6264,76.7196
636705,12.0969,78.1958
221010,25.3076,82.9933
760001,3.4372,-76.5225
822102,23.997,84.1036
851204,25.48,86.4584
582209,15.6696,75.6282
534218,16.775,81.656
600118,13.0647,80.2523
458888,24.0845,75.7528
394210,21.2623,73.0694
713152,23.5772,87.6442
401607,19.36,73.3279
505305,18.376,79.2449
515787,14.4804,77.5232
455332,22.6343,76.7674
583137,14.408,75.9548
760010,3.4372,-76.5225
182146,33.1008,75.6497
400084,18.9808,72.8338
465683,23.743,76.7874
465687,23.8612,76.7346
629167,8.3099,77.2568
560077,13.2257,77.575
225415,26.9317,81.5566
190004,2.4382,-76.6132
845401,26.6703,84.8962
211019,54.6063,30.359
845416,26.5431,84.9441
562120,12.6785,77.3365
476337,25.7525,77.0104
465674,23.8052,76.93
181221,32.8083,74.8958
635307,12.489,78.0327
805107,24.8905,85.675
160022,30.7465,76.7417
400055,18.9808,72.8338
524312,14.6409,79.8239
244241,28.8122,78.3298
272178,26.8212,82.6172
231216,24.772,82.9264
272191,27.1488,82.6836
413109,17.792,75.4847
577180,13.5546,75.7938
524408,14.2358,79.6067
232101,25.2779,83.156
560052,12.989138246575342,77.5937562739726
761118,19.6269,84.6711
845106,27.0792,84.3412
763008,4.2121,-76.1556
248196,30.6146,77.8756
465220,23.3223,76.4198
323303,24.8287,74.7797
382480,23.0801,72.5718
328024,26.8567,77.9747
611109,10.6961,79.7397
500069,17.3568,78.4524
516312,14.6195,78.5076
277209,25.8509,84.3778
440022,21.1562,79.0731
228001,26.3498,82.0154
305627,26.1396,74.8186
560054,13.2257,77.575
445202,20.3518,77.6873
271313,27.029,82.2866
248158,30.5907,77.9906
244901,28.7944,79.1232
303005,26.9805,75.7243
563102,13.1667,78.1209
144949,null,null
770043,21.7227,84.9205
521235,16.9668,80.6475
410209,47.0458,21.9183
586214,16.528,76.1732
534331,16.7663,81.7359
303102,27.3479,75.9858
501503,17.3259,78.0327
225207,26.9521,81.4543
326022,24.4857,76.4556
625006,9.9919,78.1647
190017,2.4382,-76.6132
249141,30.9731,78.6039
508205,17.2101,79.2979
533201,17.0523,81.7637
284204,26.1568,79.6351
534461,17.0119,81.0887
334023,28.7063,72.5924
413111,17.792,75.4847
635653,12.8123,79.0104
683562,10.0261,76.4124
176313,32.452,75.9403
248007,30.389,78.0545
587207,16.0674,75.9289
450554,21.9362,76.5714
370405,22.982,69.6074
521230,16.8022,80.7092
413004,17.792,75.4847
741157,23.6994,88.1823
670308,12.053,75.191
641001,10.8745,76.9756
533289,17.1885,82.0118
852217,25.8166,86.5898
625701,9.7,77.9833
271830,27.7835,81.4292
784116,26.5597,92.1983
524314,14.4922,80.0763
272164,26.6993,82.9833
462024,23.478,77.3961
532409,18.1542,83.6531
524343,14.4585,79.385
751012,20.09,85.5114
486771,24.2198,81.8353
766019,19.6833,82.7167
841506,26.1931,84.5221
226501,26.7472,81.1356
811103,25.116,85.7
272129,27.2734,82.8635
516444,14.8203,78.5789
506342,17.9218,79.7582
416202,16.4704,74.1612
441702,20.8632,80.0533
742148,24.5981,88.0222
523109,15.2334,79.8751
226023,26.8717,81.0729
271801,27.5293,81.814
848129,25.8821,85.7111
400025,19.0164,72.8294
504292,19.5158,78.574
521158,16.3516,80.7551
533220,16.6589,82.1875
508286,16.876,79.2009
271001,27.1328,81.9744
263139,29.1266,79.704
272152,27.2734,82.8635
412220,18.7816,74.2987
249161,30.4374,78.537
246733,29.3157,78.336
845426,26.7159,84.9424
742134,24.2925,88.0692
224190,26.4201,82.6708
852106,25.7927,86.5934
741152,23.9759,88.6192
401101,19.4115,73.396
533255,17.1885,82.0118
151301,29.9763,74.9951
335501,29.0581,75.2167
841424,25.8878,84.8058
802218,24.9911,83.6067
271402,27.0842,82.0256
233221,25.5868,83.0978
855107,26.2956,87.9353
273007,26.8446,83.3062
400054,18.9808,72.8338
440023,21.138,78.9067
521107,16.5379,80.7327
713148,23.4278,87.7677
835206,23.1739,84.3495
829144,23.6915,85.988
841215,25.9393,85.0217
602001,13.0553,79.906
490002,21.1072823,81.7583812
502316,17.8074,78.2271
530043,17.6454,83.001
811311,25.21,86.5274
272150,26.9575,82.7984
845422,26.5495,84.9013
281123,27.3955,77.5701
221004,25.4584,82.8226
509135,16.703,77.8097
401209,19.36,73.3279
515631,14.5536,77.8917
757026,21.3565,84.8344
757017,21.6489,86.8071
847213,26.3966,86.0458
500088,17.4171,78.4772
754105,20.4771,85.3596
523245,15.5746,79.3119
518599,15.4996,78.0972
517416,13.7403,79.5039
851214,25.5436,86.564
226301,26.6665,81.0535
517526,13.6421,79.598
517561,13.3143,79.2501
484440,23.629,81.4728
743290,22.4656,88.7803
274601,26.2738,83.7205
754224,20.5531,86.6097
825301,24.0078,85.2567
670631,12.0006,75.5262
682036,9.9584,76.2939
627860,8.7987,77.542
521133,16.5627,80.8006
781313,26.4409,91.1576
497223,22.9405,83.1235
454116,22.4974,75.1041
822112,24.386,83.5559
400603,19.1941,73.0002
722205,23.141,87.135
853202,25.318,87.008
626131,9.3552,77.7468
676312,11.0698,75.9093
505212,18.376,79.2449
752002,19.8765,85.7209
766001,20.0472,83.3801
766037,19.5839,83.0277
518452,15.7721,78.1833
209801,26.6094,80.5596
721427,22.0208,87.7744
110014,28.5014,77.2274
274502,26.4227,83.8366
523212,15.8262,79.9702
534202,16.8946,81.4023
583120,15.4033,76.8626
400081,18.9808,72.8338
421201,19.2167,73.0833
534260,16.8946,81.4023
508025,null,null
813102,24.8537,86.8409
814146,24.1767,86.9411
732431,null,null
225411,26.714281,81.79939
274207,26.8618,83.9348
533286,17.2789,81.7522
518380,15.3886,77.5697
761001,4.3387,-76.1834
847402,26.4057,86.2179
768215,21.9171,84.2547
562163,13.227,77.5309
824219,24.6991,84.936
282007,27.1875,77.9623
171401,null,null
221602,26.0462,83.0798
506349,17.6506,79.5486
768218,21.8218,83.8458
805104,24.9307,85.6067
390024,22.4024,73.0806
577005,14.4188,75.915
311403,25.4023,74.8729
363002,22.505,72.0805
452116,54.2,54.8667
455223,22.823,76.3
759039,20.8262,85.5262
843316,26.527,85.2899
232333,25.6226,83.5562
313901,24.201,73.7705
587115,16.2028,76.0599
741238,23.4827,88.5215
244225,28.8978,78.1574
262902,28.1221,80.6672
181101,32.6662,74.8421
143534,31.9161,75.2937
744349,null,null
421202,19.267,73.0715
518502,15.5336,78.0061
843119,26.1511,85.3308
532213,18.535,83.7841
532242,18.8683,84.463
533432,16.2843,80.6945
363642,22.02,70.7455
184144,32.4913,75.3387
509125,16.7398,78.1651
804420,25.1659,85.0447
825406,23.99,85.4132
421204,19.3173,73.0597
534208,16.4972,81.5074
272204,27.2734,82.8635
400089,18.9808,72.8338
844113,25.9388,85.1511
532219,18.7433,83.9049
766015,19.9486,82.9978
452003,22.7334,75.8422
825323,24.2745,85.6259
822110,24.0467,84.0038
755024,20.7375,86.1007
515415,14.9638,77.9424
516474,14.4599,78.7836
915415,null,null
824501,null,null
683545,10.1105,76.5118
758013,21.5371,85.7051
209401,26.2342,80.3461
524320,14.3632,79.884
759020,20.7013,85.2412
571428,12.4868,76.9623
533006,17.1885,82.0118
735212,26.6605,89.0844
283114,26.8156,78.7793
742149,24.1528,88.1461
680689,10.47,76.2244
221104,25.3887,82.9177
851216,25.3174,86.752
442707,19.6104,79.9192
392110,22.2454,73.2327
733134,25.881,88.1583
221304,25.3887,82.9177
834003,23.2874,85.3069
523265,15.1594,79.542
523223,15.3731,79.4153
670633,12.0006,75.5262
209402,26.3705,80.4468
421503,19.36,73.3279
571425,12.7607,76.9776
621109,11.1258,78.8588
229124,26.0812,81.4696
533016,17.1885,82.0118
781319,26.3592,90.8711
586118,16.4493,76.1492
283111,27.0512,78.2467
517425,13.4673,79.0143
585201,16.8697,77.0283
585219,16.2568,76.3777
421301,19.2166,73.2176
533216,17.1885,82.0118
482109,null,null
482072,null,null
628952,9.3266,78.1336
244255,28.5866,78.2799
523373,15.1968,79.0099
516247,14.4046,78.9456
841205,25.893,84.602
182311,32.894,75.3276
574313,12.5207,75.4399
585321,17.2843,77.2952
626106,9.6614,78.1599
622003,10.3416,78.6775
521150,16.5627,80.8006
225413,26.7335,81.5012
852201,25.9194,86.4649
851115,25.4338,85.9313
242001,27.9599,79.829
732212,25.1367,88.0923
765006,null,null
455440,22.6235,76.6224
533102,17.3253,82.2756
824143,25.0193,84.3588
523166,15.8489,80.3866
521225,16.5412,80.5784
249132,30.9731,78.6039
226018,27.0205,80.573
518504,null,null
272172,26.6339,82.962
534450,16.7713,81.1165
821305,24.8833,84.15
530002,17.7106,83.3126
827302,24.0233,86.3737
416221,16.3624,74.314
209825,26.4715,80.8128
515414,14.768,77.9948
824124,24.9524,84.307
841241,26.1272,84.4112
723131,23.0591,86.6627
622412,10.3468,78.6818
403115,15.1964,74.1184
586117,16.7937,75.9531
591234,16.1195,74.823
755045,20.7089255,86.2262198
752094,20.3048,84.8583
522257,16.1209,79.6508
508217,16.876,79.2009
534101,16.8059,81.4021
743347,22.1168,88.4167
673634,11.1321,76.1558
814153,24.328,86.7411
581115,14.7381,75.4177
211001,54.5322,30.3138
534006,16.8946,81.4023
532290,18.5786,83.9881
508376,16.876,79.2009
560036,13.2257,77.575
686577,6.6637,-73.5628
147001,30.3793,76.1644
523168,15.7915,80.1691
182205,33.1008,75.6497
451335,22.166,76.0578
416208,16.4704,74.1612
854334,26.1995,87.3543
181141,32.9073,74.7929
585291,16.3969,76.5197
632006,12.7779,79.1353
635654,12.8123,79.0104
226004,26.8346,80.9249
516172,14.732,78.7736
757105,21.8952,86.4112
505185,18.376,79.2449
247121,52.6044,31.0454
627103,8.4542,77.6059
485446,24.5256,80.5718
641034,11.0816,76.9446
515445,14.9287,77.8623
765017,19.3321,83.2461
282006,27.2017,78.0482
682018,6.699,-72.7323
506313,17.9218,79.7582
248165,30.5877,77.7811
515832,14.9831,77.3596
721144,22.7825,87.5962
736146,26.291,89.3437
629172,8.3403,77.3452
209871,26.7378,80.3435
841439,26.1369,84.5153
629158,8.3069,77.3614
637213,11.3163,78.1361
741223,23.4827,88.5215
781317,26.4861,90.8859
624005,10.3898,77.82
767030,20.5905,83.1739
465697,23.9539,77.1273
666755,null,null
509110,16.703,77.8097
733129,25.881,88.1583
754112,20.4496,85.7057
202123,27.809,77.9162
282010,27.1748,77.9785
332712,27.6366,75.2875
500091,17.4171,78.4772
332701,27.6366,75.2875
805236,24.9326,85.3209
825103,24.0527,85.0018
854202,26.1101,87.7172
741317,23.4827,88.5215
574210,12.7248,75.2208
627414,8.6755,77.5696
453551,22.8783,75.8389
577547,13.7694,76.0582
846004,26.0192,85.9621
757002,21.8952,86.4112
534416,16.8108,81.3661
700090,22.5553,88.3558
743134,22.9322,88.4186
534112,16.8432,81.4193
831005,22.5826,86.4527
625103,9.9063,78.2182
534207,16.475,81.5855
712415,22.8847,88.0798
212305,25.2714,82.0979
834004,23.4757,84.67
824233,24.6991,84.936
848115,25.9458,85.6653
